"Sub_ID","Trial","Type","D_RT","D_Word","Outlier","D_Zscore"
"67","1","1","1,094","refrigerant","false","0.825"
"21","1","1","984","cheerless","false","0.025"
"54","137","1","1,085","conjoint","false","0.384"
"61","135","1","894","Goth","false","-0.073"
"70","1","1","716","imperialist","false","-0.368"
"97","136","1","1,060","spatter","false","1.445"
"43","3","1","455","conferring","false","-1.151"
"62","128","1","1,459","resort","false","-0.073"
"98","137","1","591","Pamela","false","-0.455"
"29","127","1","1,239","grievous","false","0.532"
"21","565","1","1,362","landlady","false","0.980"
"21","566","1","1,246","dentist's","false","0.687"
"21","570","1","1,126","glory","false","0.384"
"21","571","1","1,364","network","false","0.985"
"21","573","1","1,371","passive","false","1.003"
"21","574","1","2,685","Hippocrates","false","4.321"
"21","577","1","1,274","spatula","false","0.758"
"21","579","1","1,215","rustled","false","0.609"
"21","580","1","1,933","orderings","false","2.422"
"21","581","1","1,250","Kate","false","0.697"
"21","582","1","1,254","stemmed","false","0.707"
"21","584","1","1,666","rotary","false","1.748"
"21","586","1","1,521","carpetbag","false","1.381"
"21","587","1","1,383","evolutionary","false","1.033"
"21","588","1","1,577","shortstop","false","1.523"
"21","589","1","1,375","fiddling","false","1.013"
"21","590","1","1,439","regionally","false","1.174"
"21","591","1","748","champions","false","-0.571"
"21","593","1","1,551","householders","false","1.457"
"21","595","1","1,500","winches","false","1.328"
"21","604","1","1,559","Indian","false","1.477"
"21","605","1","742","various","false","-0.586"
"21","607","1","2,253","megaphone","false","3.230"
"21","608","1","626","power's","false","-0.879"
"21","610","1","1,725","whorehouse","false","1.897"
"21","615","1","1,496","sinister","false","1.318"
"21","621","1","1,312","corner","false","0.854"
"21","623","1","1,294","underweight","false","0.808"
"21","624","1","1,133","biggest","false","0.402"
"21","627","1","1,288","snoop","false","0.793"
"21","629","1","1,506","headaches","false","1.344"
"21","630","1","1,189","jester","false","0.543"
"21","631","1","1,228","downwind","false","0.641"
"21","632","1","1,279","tortures","false","0.770"
"21","634","1","1,218","thugs","false","0.616"
"21","638","1","1,503","overexcited","false","1.336"
"21","639","1","1,169","injured","false","0.492"
"21","640","1","1,105","firmer","false","0.331"
"21","641","1","1,023","pull","false","0.124"
"21","645","1","1,376","revision","false","1.015"
"21","646","1","1,451","phenomenal","false","1.205"
"21","648","1","1,097","scalp","false","0.311"
"21","649","1","1,493","musing","false","1.311"
"21","651","1","2,068","superlatives","false","2.763"
"21","652","1","1,312","emit","false","0.854"
"21","653","1","1,099","stains","false","0.316"
"21","655","1","1,241","dispute","false","0.674"
"21","658","1","1,529","gestation","false","1.402"
"21","660","1","1,319","homosexuals","false","0.871"
"21","661","1","1,390","strides","false","1.051"
"21","663","1","1,082","steeled","false","0.273"
"21","664","1","961","Friday","false","-0.033"
"21","665","1","1,190","paneling","false","0.545"
"21","673","1","1,812","remembrance","false","2.116"
"21","674","1","1,085","breeds","false","0.280"
"21","678","1","1,055","looks","false","0.205"
"21","679","1","1,462","respirator","false","1.232"
"21","682","1","1,461","depravity","false","1.230"
"21","691","1","1,314","shepherd","false","0.859"
"21","692","1","1,469","leavening","false","1.250"
"21","693","1","1,244","courtiers","false","0.682"
"21","695","1","1,263","porcupines","false","0.730"
"21","697","1","1,268","agnostic","false","0.742"
"21","700","1","1,376","boroughs","false","1.015"
"21","702","1","1,501","obedience","false","1.331"
"21","703","1","882","trespass","false","-0.232"
"21","705","1","1,939","circumscribe","false","2.437"
"21","706","1","660","Asians","false","-0.793"
"21","711","1","1,333","doubted","false","0.907"
"21","713","1","800","spaceship","false","-0.439"
"21","714","1","626","soldier's","false","-0.879"
"21","717","1","1,189","wearing","false","0.543"
"21","721","1","2,643","discredit","false","4.215"
"21","723","1","1,372","diaries","false","1.005"
"21","732","1","1,774","subservient","false","2.020"
"21","737","1","2,231","unannounced","false","3.174"
"21","738","1","1,715","choleric","false","1.871"
"21","742","1","1,361","route","false","0.977"
"21","743","1","1,279","Hiawatha","false","0.770"
"21","744","1","758","supplements","false","-0.545"
"21","750","1","1,278","cowboy","false","0.768"
"21","755","1","2,197","teatime","false","3.089"
"21","756","1","1,066","sachet","false","0.232"
"21","758","1","1,941","backgrounds","false","2.442"
"21","761","1","1,988","nephew","false","2.561"
"21","762","1","2,066","creeks","false","2.758"
"21","763","1","1,903","organisms","false","2.346"
"21","764","1","1,406","youth","false","1.091"
"21","765","1","1,683","heavyweight","false","1.790"
"21","766","1","1,313","queens","false","0.856"
"21","767","1","2,402","rebuffed","false","3.606"
"21","770","1","1,169","brains","false","0.492"
"21","773","1","3,439","deceptively","false","6.225"
"21","775","1","1,486","dotting","false","1.293"
"21","777","1","3,617","prognoses","false","6.675"
"21","778","1","823","congressmen","false","-0.381"
"21","779","1","3,888","pressurize","false","7.359"
"21","780","1","1,925","shabbily","false","2.402"
"21","782","1","1,926","gutless","false","2.404"
"21","784","1","1,315","canoe","false","0.861"
"21","789","1","1,333","mosquito","false","0.907"
"21","790","1","850","malice","false","-0.313"
"21","794","1","1,482","freeze","false","1.283"
"21","797","1","1,562","belted","false","1.485"
"21","800","1","1,257","stumper","false","0.715"
"21","802","1","2,581","comforts","false","4.058"
"21","803","1","983","chatter","false","0.023"
"21","804","1","1,047","dabbled","false","0.184"
"21","806","1","2,398","patronage","false","3.596"
"21","807","1","762","understands","false","-0.535"
"21","808","1","693","paperboy","false","-0.710"
"21","810","1","1,463","hatter","false","1.235"
"21","811","1","965","florid","false","-0.023"
"21","812","1","798","conversion","false","-0.444"
"21","813","1","552","bat","false","-1.066"
"21","814","1","783","horsehair","false","-0.482"
"21","816","1","1,360","fixing","false","0.975"
"21","822","1","3,525","eucharist","false","6.442"
"21","826","1","1,762","alienated","false","1.990"
"21","827","1","1,416","monopolies","false","1.116"
"21","830","1","1,716","recalculation","false","1.874"
"21","831","1","699","brownie","false","-0.694"
"21","832","1","762","thwarting","false","-0.535"
"21","833","1","571","coat","false","-1.018"
"21","834","1","548","Robert","false","-1.076"
"21","835","1","510","needles","false","-1.172"
"21","837","1","1,092","bolt","false","0.298"
"21","838","1","1,773","Franciscans","false","2.018"
"21","841","1","1,134","unrealism","false","0.404"
"21","842","1","741","affected","false","-0.588"
"21","844","1","1,471","underbelly","false","1.255"
"21","846","1","1,073","oceans","false","0.250"
"21","847","1","1,811","interlinear","false","2.114"
"21","850","1","1,108","post","false","0.338"
"21","851","1","1,502","disguises","false","1.333"
"21","852","1","1,089","iron","false","0.290"
"21","857","1","1,415","rheumatic","false","1.114"
"21","864","1","1,034","at","false","0.152"
"21","865","1","1,263","forged","false","0.730"
"21","866","1","818","ardor","false","-0.394"
"21","867","1","929","vocally","false","-0.114"
"21","868","1","785","hesitant","false","-0.477"
"21","869","1","854","incubator","false","-0.303"
"21","874","1","1,218","wipe","false","0.616"
"21","875","1","746","flickered","false","-0.576"
"21","876","1","900","platoon","false","-0.187"
"21","883","1","1,138","tomb","false","0.414"
"21","884","1","1,264","admirers","false","0.732"
"21","886","1","1,170","mocha","false","0.495"
"21","888","1","1,353","poncho","false","0.957"
"21","889","1","1,684","recuperating","false","1.793"
"21","891","1","3,020","exhaustingly","false","5.167"
"21","893","1","1,676","concerned","false","1.773"
"21","899","1","2,160","frontiersmen","false","2.995"
"21","901","1","2,006","numberplate","false","2.606"
"21","902","1","1,505","underexposure","false","1.341"
"21","904","1","1,294","oils","false","0.808"
"21","907","1","1,249","mentally","false","0.694"
"21","908","1","1,116","pounce","false","0.359"
"21","911","1","1,079","stocking","false","0.265"
"21","914","1","1,229","reprieve","false","0.644"
"21","915","1","1,182","legitimate","false","0.525"
"21","916","1","1,217","collected","false","0.614"
"21","917","1","998","other","false","0.061"
"21","920","1","1,262","typhoon","false","0.727"
"21","923","1","1,039","dollar","false","0.164"
"21","928","1","1,259","wounding","false","0.720"
"21","932","1","1,139","pastel","false","0.417"
"21","935","1","1,086","Humphrey","false","0.283"
"21","939","1","1,118","shafted","false","0.364"
"21","941","1","1,247","unspeakable","false","0.689"
"21","944","1","1,153","transmits","false","0.452"
"21","945","1","1,164","metabolic","false","0.480"
"21","946","1","1,062","airshaft","false","0.222"
"21","947","1","969","crawls","false","-0.013"
"21","948","1","1,182","awaits","false","0.525"
"21","950","1","1,712","hardly","false","1.864"
"21","953","1","1,688","lapped","false","1.803"
"21","955","1","1,687","dinnertime","false","1.801"
"21","956","1","1,128","unification","false","0.389"
"21","957","1","650","Jim","false","-0.818"
"21","958","1","1,868","depilatory","false","2.258"
"21","959","1","1,291","guidebook","false","0.801"
"21","964","1","1,710","mirthless","false","1.859"
"21","971","1","1,990","greyhound","false","2.566"
"21","972","1","1,980","ascertainable","false","2.541"
"21","973","1","922","lambs","false","-0.131"
"21","982","1","1,650","requiring","false","1.707"
"21","989","1","1,578","rule","false","1.525"
"21","992","1","1,529","locomotives","false","1.402"
"21","995","1","1,050","tie","false","0.192"
"21","999","1","1,471","predictability","false","1.255"
"21","1,004","1","1,592","sightsee","false","1.561"
"21","1,005","1","805","imagining","false","-0.427"
"21","1,007","1","1,516","tribunal","false","1.369"
"21","1,008","1","1,388","bleep","false","1.046"
"21","1,009","1","1,066","viva","false","0.232"
"21","1,011","1","1,361","symmetric","false","0.977"
"21","1,015","1","1,389","waitresses","false","1.048"
"21","1,017","1","911","cautiously","false","-0.159"
"21","1,018","1","889","songbook","false","-0.215"
"21","1,019","1","992","furious","false","0.045"
"21","1,025","1","1,819","extracted","false","2.134"
"21","1,026","1","1,105","distantly","false","0.331"
"21","1,029","1","1,157","oversee","false","0.462"
"21","1,030","1","771","scuba","false","-0.513"
"21","1,031","1","1,578","librarians","false","1.525"
"21","1,035","1","1,076","plan","false","0.258"
"21","1,036","1","1,769","suitably","false","2.008"
"21","1,038","1","1,432","tracings","false","1.157"
"21","1,039","1","1,030","pulsing","false","0.141"
"21","1,043","1","1,229","appeased","false","0.644"
"21","1,046","1","1,447","teenybopper","false","1.195"
"21","1,047","1","953","same","false","-0.053"
"21","1,049","1","1,304","bankbook","false","0.833"
"21","1,051","1","1,524","handicrafts","false","1.389"
"21","1,052","1","725","newsprint","false","-0.629"
"21","1,053","1","572","crops","false","-1.015"
"21","1,054","1","949","ornaments","false","-0.063"
"21","1,055","1","894","helpless","false","-0.202"
"21","1,056","1","784","radial","false","-0.480"
"21","1,057","1","854","recourse","false","-0.303"
"21","1,060","1","1,650","prominence","false","1.707"
"21","1,063","1","990","total","false","0.040"
"21","1,065","1","1,156","veiled","false","0.460"
"21","1,068","1","1,112","eatable","false","0.349"
"21","1,069","1","1,216","semifinal","false","0.611"
"21","1,070","1","1,313","theology's","false","0.856"
"21","1,073","1","1,146","lakes","false","0.434"
"21","1,075","1","1,086","sloshed","false","0.283"
"21","1,081","1","1,297","parenthood","false","0.816"
"21","1,086","1","1,089","Allen's","false","0.290"
"21","1,088","1","1,146","sadder","false","0.434"
"21","1,092","1","798","periphery","false","-0.444"
"21","1,093","1","565","dizzy","false","-1.033"
"21","1,094","1","1,462","determinants","false","1.232"
"21","1,096","1","1,379","breakables","false","1.023"
"21","1,097","1","674","repaired","false","-0.758"
"21","1,098","1","680","refreshing","false","-0.742"
"21","1,102","1","1,657","importation","false","1.725"
"21","1,103","1","870","elopement","false","-0.263"
"21","1,104","1","850","comprehending","false","-0.313"
"21","1,105","1","814","lucked","false","-0.404"
"21","1,109","1","1,420","mount","false","1.126"
"21","1,110","1","901","invert","false","-0.184"
"21","1,113","1","1,352","hallowed","false","0.955"
"21","1,116","1","1,738","psychologically","false","1.929"
"21","1,117","1","1,075","candlewick","false","0.255"
"21","1,118","1","649","polishes","false","-0.821"
"21","1,123","1","1,060","curt","false","0.217"
"21","1,124","1","956","yellowing","false","-0.045"
"21","1,125","1","726","dismantle","false","-0.626"
"21","1,126","1","822","submarines","false","-0.384"
"21","1,127","1","647","pricked","false","-0.826"
"21","1,129","1","1,383","postscript","false","1.033"
"21","1,130","1","899","cottontail","false","-0.189"
"21","1,131","1","2,066","inextinguishable","false","2.758"
"21","1,134","1","1,207","bushel","false","0.588"
"21","1,139","1","1,606","mischievous","false","1.596"
"21","1,143","1","2,010","fogged","false","2.616"
"21","1,147","1","1,141","battling","false","0.422"
"21","1,150","1","1,173","stops","false","0.503"
"21","1,156","1","2,177","pacifism","false","3.038"
"21","1,157","1","1,779","feasibility","false","2.033"
"21","1,158","1","692","Anglicans","false","-0.712"
"21","1,159","1","704","upturned","false","-0.682"
"21","1,166","1","1,127","watching","false","0.386"
"21","1,167","1","648","failing","false","-0.823"
"21","1,168","1","1,006","peonies","false","0.081"
"21","1,174","1","1,165","stickler","false","0.482"
"21","1,175","1","801","discontinuous","false","-0.437"
"21","1,176","1","1,679","gyration","false","1.780"
"21","1,178","1","1,405","miniatures","false","1.088"
"21","1,181","1","624","madness","false","-0.884"
"21","1,182","1","979","commonplaces","false","0.013"
"21","1,184","1","1,742","phantasmagoric","false","1.939"
"21","1,189","1","690","alerts","false","-0.717"
"21","1,191","1","1,323","parole","false","0.881"
"21","1,192","1","539","they","false","-1.099"
"21","1,193","1","548","burning","false","-1.076"
"21","1,194","1","480","spire","false","-1.248"
"21","1,197","1","1,193","boundary","false","0.553"
"21","1,199","1","1,080","advocates","false","0.268"
"21","1,201","1","785","gangway","false","-0.477"
"21","1,202","1","618","Atlantic","false","-0.899"
"21","1,204","1","955","ship's","false","-0.048"
"21","1,207","1","1,009","leans","false","0.088"
"21","1,208","1","685","despair","false","-0.730"
"21","1,212","1","916","gone","false","-0.146"
"21","1,214","1","1,031","moisture","false","0.144"
"21","1,216","1","809","hop","false","-0.417"
"21","1,217","1","837","sectionalized","false","-0.346"
"21","1,218","1","707","interested","false","-0.674"
"21","1,220","1","1,204","stealthy","false","0.581"
"21","1,221","1","704","synagogue","false","-0.682"
"21","1,222","1","827","contemplated","false","-0.371"
"21","1,223","1","613","overhear","false","-0.912"
"21","1,224","1","806","Koreans","false","-0.424"
"21","1,227","1","1,174","schoolhouse","false","0.505"
"21","1,230","1","1,602","existentialism","false","1.586"
"21","1,231","1","650","sliced","false","-0.818"
"21","1,232","1","575","fills","false","-1.008"
"21","1,233","1","811","resonate","false","-0.412"
"21","1,234","1","538","chowder","false","-1.101"
"21","1,236","1","1,168","illegality","false","0.490"
"21","1,237","1","1,371","indigo","false","1.003"
"21","1,238","1","683","wretched","false","-0.735"
"21","1,244","1","1,338","hilltops","false","0.919"
"21","1,246","1","1,148","hatchery","false","0.439"
"21","1,247","1","1,680","lousiness","false","1.783"
"21","1,248","1","1,043","Shakespearian","false","0.174"
"21","1,249","1","609","accompany","false","-0.922"
"21","1,250","1","562","categorize","false","-1.040"
"21","1,257","1","1,633","distortions","false","1.664"
"21","1,261","1","675","blunders","false","-0.755"
"21","1,262","1","809","tourist's","false","-0.417"
"21","1,268","1","716","Newton's","false","-0.652"
"21","1,273","1","722","freeboard","false","-0.636"
"21","1,275","1","754","forbidding","false","-0.556"
"21","1,277","1","1,203","chase","false","0.578"
"21","1,278","1","720","sags","false","-0.641"
"21","1,279","1","730","behavioral","false","-0.616"
"21","1,281","1","693","clocked","false","-0.710"
"21","1,283","1","988","batted","false","0.035"
"21","1,284","1","795","weddings","false","-0.452"
"21","1,287","1","1,292","declining","false","0.803"
"21","1,290","1","1,776","clenches","false","2.025"
"21","1,295","1","647","Harvard's","false","-0.826"
"21","1,296","1","628","worm","false","-0.874"
"21","1,299","1","793","minute's","false","-0.457"
"21","1,300","1","1,358","retorted","false","0.970"
"21","1,301","1","958","abrasive","false","-0.040"
"21","1,302","1","861","observers","false","-0.285"
"21","1,303","1","828","homogenize","false","-0.369"
"21","1,306","1","1,037","crackup","false","0.159"
"21","1,309","1","843","shortcomings","false","-0.331"
"21","1,311","1","823","seaport","false","-0.381"
"21","1,312","1","780","unmarried","false","-0.490"
"21","1,313","1","734","impudent","false","-0.606"
"21","1,314","1","679","equations","false","-0.745"
"21","1,317","1","537","trucks","false","-1.104"
"21","1,318","1","601","liner","false","-0.942"
"21","1,319","1","693","booklists","false","-0.710"
"21","1,320","1","556","excluded","false","-1.056"
"21","1,322","1","764","originating","false","-0.530"
"21","1,325","1","641","floodlight","false","-0.841"
"21","1,326","1","1,104","nonpoisonous","false","0.328"
"21","1,333","1","598","Bible","false","-0.950"
"21","1,336","1","902","Choctaws","false","-0.182"
"21","1,337","1","892","confidentially","false","-0.207"
"21","1,342","1","1,052","redecorating","false","0.197"
"21","1,343","1","597","become","false","-0.952"
"21","1,344","1","1,202","goddaughter","false","0.576"
"21","1,347","1","706","supposing","false","-0.677"
"21","1,350","1","592","paths","false","-0.965"
"21","1,354","1","769","enable","false","-0.518"
"21","1,356","1","560","greater","false","-1.046"
"21","1,357","1","655","indoors","false","-0.806"
"21","1,363","1","1,063","starchy","false","0.225"
"21","1,367","1","1,157","underproof","false","0.462"
"21","1,368","1","790","bloodstock","false","-0.465"
"21","1,370","1","869","eyes","false","-0.265"
"21","1,371","1","1,224","polarities","false","0.631"
"21","1,372","1","527","splinters","false","-1.129"
"21","1,373","1","545","fanning","false","-1.083"
"21","1,376","1","537","dug","false","-1.104"
"21","1,377","1","598","slap","false","-0.950"
"21","1,381","1","1,613","municipal","false","1.614"
"21","1,382","1","500","labor","false","-1.197"
"21","1,384","1","1,046","interpretations","false","0.182"
"21","1,385","1","879","deploy","false","-0.240"
"21","1,387","1","1,116","fife","false","0.359"
"21","1,389","1","1,246","specifically","false","0.687"
"21","1,390","1","877","sketchpad","false","-0.245"
"21","1,391","1","619","table's","false","-0.897"
"21","1,392","1","839","plaything","false","-0.341"
"21","1,401","1","766","onlooker","false","-0.525"
"21","1,402","1","702","dreary","false","-0.687"
"21","1,406","1","845","ridiculing","false","-0.326"
"21","1,409","1","653","villages","false","-0.811"
"21","1,413","1","745","consultant","false","-0.578"
"21","1,414","1","823","conquerors","false","-0.381"
"21","1,417","1","562","fatless","false","-1.040"
"21","1,419","1","599","listened","false","-0.947"
"21","1,421","1","918","galore","false","-0.141"
"21","1,423","1","854","regattas","false","-0.303"
"21","1,427","1","789","sombrero","false","-0.467"
"21","1,429","1","772","misdoing","false","-0.510"
"21","1,431","1","714","simulation","false","-0.657"
"21","1,432","1","691","Maxwell's","false","-0.715"
"21","1,433","1","659","reaffirm","false","-0.795"
"21","1,434","1","684","Dane","false","-0.732"
"21","1,436","1","559","roam","false","-1.048"
"21","1,437","1","894","protoplasm","false","-0.202"
"21","1,438","1","666","Eisenhower's","false","-0.778"
"21","1,441","1","881","instructors","false","-0.235"
"21","1,442","1","798","gibbon","false","-0.444"
"21","1,444","1","782","untrue","false","-0.485"
"21","1,445","1","622","camisole","false","-0.889"
"21","1,447","1","932","deeming","false","-0.106"
"21","1,456","1","1,141","interposing","false","0.422"
"21","1,459","1","989","thereupon","false","0.038"
"21","1,463","1","669","keen","false","-0.770"
"21","1,465","1","727","coconuts","false","-0.624"
"21","1,468","1","636","Paul's","false","-0.854"
"21","1,470","1","640","street's","false","-0.843"
"21","1,471","1","695","hamlet","false","-0.705"
"21","1,476","1","617","manger","false","-0.902"
"21","1,477","1","715","commuting","false","-0.654"
"21","1,479","1","722","pigment","false","-0.636"
"21","1,484","1","679","optional","false","-0.745"
"21","1,488","1","647","railroad","false","-0.826"
"21","1,489","1","696","squealing","false","-0.702"
"21","1,491","1","970","methodically","false","-0.010"
"21","1,492","1","918","bothersome","false","-0.141"
"21","1,494","1","521","afraid","false","-1.144"
"21","1,496","1","891","wads","false","-0.210"
"21","1,497","1","561","asserts","false","-1.043"
"21","1,499","1","767","shrinkage","false","-0.523"
"21","1,501","1","1,089","flatnesses","false","0.290"
"21","1,503","1","881","lengthened","false","-0.235"
"21","1,504","1","969","deriving","false","-0.013"
"21","1,508","1","660","golfer","false","-0.793"
"21","1,509","1","754","nope","false","-0.556"
"21","1,510","1","689","Moore","false","-0.720"
"21","1,512","1","716","how's","false","-0.652"
"21","1,515","1","748","straightway","false","-0.571"
"21","1,517","1","1,472","secession","false","1.258"
"21","1,518","1","635","refused","false","-0.856"
"21","1,519","1","762","occupation","false","-0.535"
"21","1,520","1","615","viper","false","-0.907"
"21","1,522","1","653","tanner","false","-0.811"
"21","1,524","1","710","demonstrate","false","-0.667"
"21","1,525","1","476","hip","false","-1.258"
"21","1,526","1","749","trooper","false","-0.568"
"21","1,527","1","2,072","anticlerical","false","2.773"
"21","1,528","1","871","inaugurated","false","-0.260"
"21","1,529","1","1,130","strangulation","false","0.394"
"21","1,530","1","1,228","diachronic","false","0.641"
"21","1,532","1","759","marshall's","false","-0.543"
"21","1,533","1","636","midst","false","-0.854"
"21","1,536","1","887","lope","false","-0.220"
"21","1,539","1","1,228","philanthropies","false","0.641"
"21","1,541","1","1,291","publicize","false","0.801"
"21","1,544","1","754","afar","false","-0.556"
"21","1,545","1","2,700","limps","false","4.359"
"21","1,547","1","929","tightfisted","false","-0.114"
"21","1,548","1","688","Briton","false","-0.722"
"21","1,549","1","1,066","degassed","false","0.232"
"21","1,551","1","506","Matt","false","-1.182"
"21","1,556","1","567","fraction","false","-1.028"
"21","1,560","1","613","Sherlock","false","-0.912"
"21","1,563","1","900","kinesthetically","false","-0.187"
"21","1,567","1","1,695","gaited","false","1.821"
"21","1,568","1","682","abilities","false","-0.737"
"21","1,569","1","631","armpit","false","-0.866"
"21","1,571","1","739","interbreed","false","-0.593"
"21","1,572","1","586","screw","false","-0.980"
"21","1,573","1","1,031","insecticide","false","0.144"
"21","1,575","1","976","stating","false","0.005"
"21","1,576","1","619","tacking","false","-0.897"
"21","1,577","1","586","conducted","false","-0.980"
"21","1,578","1","593","alright","false","-0.962"
"21","1,581","1","1,275","saxophonist","false","0.760"
"21","1,584","1","583","equally","false","-0.987"
"21","1,585","1","520","crowding","false","-1.147"
"21","1,587","1","673","fallacious","false","-0.760"
"21","1,588","1","495","change","false","-1.210"
"21","1,591","1","661","houseboat","false","-0.790"
"21","1,593","1","760","Grimm's","false","-0.540"
"21","1,594","1","734","workshops","false","-0.606"
"21","1,598","1","681","resilience","false","-0.740"
"21","1,599","1","708","noisemakers","false","-0.672"
"21","1,600","1","1,123","headphones","false","0.376"
"21","1,602","1","687","gull","false","-0.725"
"21","1,603","1","850","constancy","false","-0.313"
"21","1,606","1","509","Shawn","false","-1.174"
"21","1,610","1","827","eligibility","false","-0.371"
"21","1,612","1","569","weekly","false","-1.023"
"21","1,615","1","585","binder","false","-0.982"
"21","1,616","1","523","enlisted","false","-1.139"
"21","1,621","1","842","unearth","false","-0.333"
"21","1,622","1","833","nastier","false","-0.356"
"21","1,628","1","764","fondness","false","-0.530"
"21","1,631","1","693","propel","false","-0.710"
"21","1,632","1","720","Casanova","false","-0.641"
"21","1,633","1","888","cognize","false","-0.217"
"21","1,638","1","742","rattlesnakes","false","-0.586"
"21","1,639","1","557","backwards","false","-1.053"
"21","1,644","1","564","contexts","false","-1.035"
"21","1,647","1","700","dungeon","false","-0.692"
"21","1,649","1","732","stronghold","false","-0.611"
"21","1,650","1","444","sting","false","-1.338"
"21","1,653","1","493","write","false","-1.215"
"21","1,657","1","779","disrupt","false","-0.492"
"21","1,659","1","807","disarming","false","-0.422"
"21","1,668","1","561","talked","false","-1.043"
"21","1,669","1","603","chowders","false","-0.937"
"21","1,673","1","1,144","unpretentious","false","0.429"
"21","1,674","1","616","clincher","false","-0.904"
"21","1,678","1","780","scummy","false","-0.490"
"21","1,680","1","742","tendons","false","-0.586"
"85","286","1","563","holy","false","-0.772"
"85","287","1","659","papers","false","-0.432"
"85","288","1","405","Ohio","false","-1.331"
"85","289","1","631","predetermined","false","-0.531"
"85","290","1","730","innovative","false","-0.180"
"85","292","1","807","slew","false","0.092"
"85","293","1","700","lasso","false","-0.287"
"85","295","1","528","swim","false","-0.895"
"85","296","1","448","toothpick","false","-1.179"
"85","297","1","610","Cynthia","false","-0.605"
"85","298","1","535","piglet","false","-0.871"
"85","300","1","900","terming","false","0.421"
"85","305","1","515","foolishness","false","-0.941"
"85","306","1","569","starlit","false","-0.750"
"85","307","1","746","gems","false","-0.124"
"85","308","1","552","sawhorse","false","-0.810"
"85","309","1","578","compound","false","-0.718"
"85","311","1","602","internationalized","false","-0.633"
"85","321","1","619","logger","false","-0.573"
"85","323","1","631","calmly","false","-0.531"
"85","329","1","845","endured","false","0.226"
"85","330","1","619","disjunctive","false","-0.573"
"85","334","1","869","biographer","false","0.311"
"85","340","1","588","underlay","false","-0.683"
"85","341","1","474","nervous","false","-1.086"
"85","346","1","492","free","false","-1.023"
"85","347","1","495","poems","false","-1.012"
"85","348","1","478","for","false","-1.072"
"85","350","1","654","casserole","false","-0.449"
"85","351","1","619","rooting","false","-0.573"
"85","352","1","527","bankroll","false","-0.899"
"85","354","1","930","chitchat","false","0.527"
"85","356","1","614","axes","false","-0.591"
"85","360","1","583","bowel","false","-0.701"
"85","363","1","899","amoeba","false","0.418"
"85","371","1","1,555","weeklies","false","2.739"
"85","372","1","440","imported","false","-1.207"
"85","376","1","743","jam","false","-0.134"
"85","377","1","591","escort","false","-0.672"
"85","381","1","582","beginner","false","-0.704"
"85","386","1","559","touring","false","-0.786"
"85","387","1","591","planetary","false","-0.672"
"85","388","1","919","solitudes","false","0.488"
"85","394","1","1,050","grumbling","false","0.952"
"85","395","1","614","coronaries","false","-0.591"
"85","397","1","585","keyboarding","false","-0.694"
"85","400","1","563","invalids","false","-0.772"
"85","402","1","687","enhance","false","-0.333"
"85","406","1","574","protective","false","-0.733"
"85","407","1","701","giver","false","-0.283"
"85","409","1","544","riot","false","-0.839"
"85","410","1","597","sensations","false","-0.651"
"85","411","1","520","blushed","false","-0.924"
"85","413","1","578","complements","false","-0.718"
"85","415","1","629","printout","false","-0.538"
"85","416","1","473","you","false","-1.090"
"85","418","1","691","decorativeness","false","-0.319"
"85","422","1","992","attainment","false","0.747"
"85","427","1","739","expressway","false","-0.149"
"85","428","1","639","tomorrow's","false","-0.503"
"85","431","1","610","pillars","false","-0.605"
"85","433","1","532","lifelike","false","-0.881"
"85","434","1","793","fibrosis","false","0.042"
"85","436","1","1,225","falloff","false","1.571"
"85","441","1","1,140","quarterfinal","false","1.271"
"85","446","1","685","unparalleled","false","-0.340"
"85","447","1","572","culture","false","-0.740"
"85","449","1","449","terrifies","false","-1.175"
"85","451","1","542","daydreamed","false","-0.846"
"85","455","1","606","sterile","false","-0.619"
"85","457","1","530","usual","false","-0.888"
"85","467","1","573","belief","false","-0.736"
"85","472","1","494","parallel","false","-1.016"
"85","473","1","478","emphasizes","false","-1.072"
"85","474","1","714","washcloth","false","-0.237"
"85","477","1","473","satellites","false","-1.090"
"85","484","1","642","crabbed","false","-0.492"
"85","488","1","588","fraternities","false","-0.683"
"85","490","1","607","massacred","false","-0.616"
"85","492","1","776","Freud's","false","-0.018"
"85","494","1","590","rapped","false","-0.676"
"85","498","1","506","simplicity","false","-0.973"
"85","500","1","817","metals","false","0.127"
"85","502","1","890","separateness","false","0.386"
"85","503","1","510","mansion","false","-0.959"
"85","504","1","941","quadrilateral","false","0.566"
"85","507","1","731","resin","false","-0.177"
"85","508","1","1,605","preoccupy","false","2.916"
"85","509","1","573","drafters","false","-0.736"
"85","512","1","899","inconsequent","false","0.418"
"85","515","1","749","uncommitted","false","-0.113"
"85","516","1","778","breast","false","-0.011"
"85","518","1","682","crochet","false","-0.350"
"85","529","1","609","swinger","false","-0.609"
"85","533","1","719","is","false","-0.219"
"85","536","1","767","demonic","false","-0.050"
"85","538","1","879","overshadow","false","0.347"
"85","541","1","784","grooms","false","0.011"
"85","546","1","570","lonesome","false","-0.747"
"85","547","1","702","cider","false","-0.280"
"85","551","1","507","progressive","false","-0.970"
"85","554","1","837","nowadays","false","0.198"
"85","558","1","1,039","provokes","false","0.913"
"85","559","1","731","snipe","false","-0.177"
